category,business_name,city,address,phone_primary,phones_all,fax,website,emails,email_primary,linkedin,facebook,instagram,twitter,rating,review_count,latitude,longitude,yello_url,enrich_status
vehicle-services,Jabal Hafeet New Auto Spare Parts Establishment,Al Ain,"Al Ain, P.O. Box: 20654",+971 3 722 3166,+971 3 722 3166,+971 3 722 3608,,,,,,,,,,,,https://www.yello.ae/company/324031/jabal-hafeet-new-auto-spare-parts-establishment,no_website
vehicle-services,Jabal Iran Auto Tyre &amp; Accessories Tr Co LLC,Sharjah,"After Sahara Center, Al Nahda Rd",+971 6 525 7711,+971 6 525 7711,+971 6 531 9474,,,,,,,,,,,,https://www.yello.ae/company/324415/jabal-iran-auto-tyreaccessories-tr-co-llc,no_website
vehicle-services,Jabal Khayber Used Cars &amp; Spare Parts Tr. L.L.C,Sharjah,"Shed No. 98, Industrial Area 3, Maliha Road, Sharjah, UAE, P.O. Box: 35908",+971 6 543 0342,+971 6 543 0342,+971 6 543 0542,,,,,,,,,,,,https://www.yello.ae/company/324032/jabal-khayber-used-carsspare-parts-tr-llc,no_website
vehicle-services,Jabal Tariq Auto W/shop,Sharjah,,+971 6 532 3288,+971 6 532 3288,+971 6 532 1881,,,,,,,,,,,,https://www.yello.ae/company/114884/jabal-tariq-auto-wshop,no_website
vehicle-services,Jabal Tariq Used Cars &amp; Spare Parts Co LLC,Sharjah,"Bhnd Shj College, P.O. Box: 33512",+971 6 531 5059,+971 6 531 5059,+971 6 531 5750,,,,,,,,,,,,https://www.yello.ae/company/324260/jabal-tariq-used-carsspare-parts-co-llc,no_website
vehicle-services,Jabal Uhud Auto Repairing W/shop,Sharjah,,+971 6 534 0668,+971 6 534 0668,+971 6 534 9968,,,,,,,,,,,,https://www.yello.ae/company/114516/jabal-uhud-auto-repairing-wshop,no_website
vehicle-services,Jaber Abdulla Auto Accessories and Seat Cover,Al Ain,"Behind Etisalat Str, P.O. Box: 98130",+971 3 721 8854,+971 3 721 8854,,,,,,,,,,,,,https://www.yello.ae/company/324033/jaber-abdulla-auto-accessories-and-seat-cover,no_website
vehicle-services,Jabid Hashi Auto Elect Rep Shop,Al Ain,Al Ain,+971 3 721 1617,+971 3 721 1617,,,,,,,,,,,,,https://www.yello.ae/company/324872/jabid-hashi-auto-elect-rep-shop,no_website
vehicle-services,Jabir Al Rezzi Garage &amp; Garage Al Hamam,Ajman,,+971 6 743 5783,+971 6 743 5783,,,,,,,,,,,,,https://www.yello.ae/company/114676/jabir-al-rezzi-garagegarage-al-hamam,no_website
vehicle-services,Jaddah Engineering Garage,Fujairah,"Industrial Area 3, P.O. Box: 1408",+971 9 222 1171,+971 9 222 1171,,,,,,,,,,,,,https://www.yello.ae/company/341139/jaddah-engineering-garage,no_website
vehicle-services,Jalal Al Najar Ceramic &amp; Sanitary Ware Trading,Dubai,P.O Box 5477,+971 5332820,+971 5332820,+971 5332820,,,,,,,,,,,,https://www.yello.ae/company/270625/jalal-al-najar-ceramicsanitary-ware-trading,no_website
vehicle-services,Jalal Maintenance and Repair Est,Al Ain,15089,+971 3 721 2813,+971 3 721 2813,+971 3 721 9364,,,,,,,,,,,,https://www.yello.ae/company/27076/jalal-maintenance-and-repair-est,no_website
vehicle-services,Jalfar Auto Workshop,Ajman,,+971 6 740 7611,+971 6 740 7611,,,,,,,,,,,,,https://www.yello.ae/company/115164/jalfar-auto-workshop,no_website
vehicle-services,Jamal Car Balance,Abu Dhabi,"M 9, Mussafah, P.O. Box: 55243",+971 2 554 4270,+971 2 554 4270,+971 2 554 1310,,,,,,,,,,,,https://www.yello.ae/company/325064/jamal-car-balance,no_website
vehicle-services,Jamal Cars Balance,Abu Dhabi,Mussafah,+971 2 554 4270,+971 2 554 4270,+971 2 554 1310,,,,,,,,,,,,https://www.yello.ae/company/114523/jamal-cars-balance,no_website
vehicle-services,Jamal Transport Co,Ras Al Khaimah,,+971 7 228 6944,+971 7 228 6944,,,,,,,,,,,,,https://www.yello.ae/company/113096/jamal-transport-co,no_website
vehicle-services,Janu Auto Repair W/shop,Sharjah,,+971 6 533 7050,+971 6 533 7050,+971 6 533 8989,,,,,,,,,,,,https://www.yello.ae/company/113893/janu-auto-repair-wshop,no_website
vehicle-services,Janu Auto Repair Workshop,Sharjah,"BMW Road, Industrial Area, P.O. Box: 2501",+971 6 533 7050,+971 6 533 7050,+971 6 533 8989,,,,,,,,,,,,https://www.yello.ae/company/341140/janu-auto-repair-workshop,no_website
vehicle-services,Japanian Express Used Cars and Spare Parts Trading LLC,Sharjah,"Industrial Area 1, P.O. Box: 34171",+971 6 539 6905,+971 6 539 6905,+971 6 539 6907,,,,,,,,,,,,https://www.yello.ae/company/324261/japanian-express-used-cars-and-spare-parts-trading-llc,no_website
vehicle-services,Japannies Tech. Car Repair Center.,Al Ain,,+971 3 722 4646,+971 3 722 4646,+971 3 721 6633,,,,,,,,,,,,https://www.yello.ae/company/111732/japannies-tech-car-repair-center,no_website
vehicle-services,Jasem Auto Repair Garage,Al Ain,,+971 3 721 0601,+971 3 721 0601,,,,,,,,,,,,,https://www.yello.ae/company/110680/jasem-auto-repair-garage,no_website
vehicle-services,Jashim Car Repair Garage,Al Ain,,+971 3 721 6720,+971 3 721 6720,,,,,,,,,,,,,https://www.yello.ae/company/111035/jashim-car-repair-garage,no_website
vehicle-services,Jasim Al Khaja Auto Balance,Sharjah,"Industrial Area 10, P.O. Box: 47637",+971 6 535 0571,+971 6 535 0571,+971 6 535 0572,,,,,,,,,,,,https://www.yello.ae/company/324874/jasim-al-khaja-auto-balance,no_website
vehicle-services,Jasim Al Zarouni Auto Spare Parts Trading LLC,Sharjah,"Double Cola Road, P.O. Box: 64173",+971 6 533 6743,+971 6 533 6743,+971 6 533 7624,,,,,,,,,,,,https://www.yello.ae/company/324036/jasim-al-zarouni-auto-spare-parts-trading-llc,no_website
vehicle-services,Jassem Mohammad Car Accessories &amp; Upholstery Shop,Al Ain,,+971 3 722 0642,+971 3 722 0642,,,,,,,,,,,,,https://www.yello.ae/company/109261/jassem-mohammad-car-accessoriesupholstery-shop,no_website
vehicle-services,Jassim Bin Adee Auto Repair,Dubai,,+971 4 285 2583,+971 4 285 2583,+971 2 285 0994,,,,,,,,,,,,https://www.yello.ae/company/114491/jassim-bin-adee-auto-repair,no_website
vehicle-services,Jassimco Steel Fabrication &amp; Lathe Workshop,Dubai,Box No. 21927,+971 4 347 2415,+971 4 347 2415,+971 4 347 2627,,,,,,,,,,,,https://www.yello.ae/company/107339/jassimco-steel-fabricationlathe-workshop,no_website
vehicle-services,Javed Akhtar Garage,Al Ain,,+971 3 721 2394,+971 3 721 2394,,,,,,,,,,,,,https://www.yello.ae/company/112502/javed-akhtar-garage,no_website
vehicle-services,Javed Trading Shop,Abu Dhabi,Mussafah 5,+971 2 554 5150,+971 2 554 5150,+971 2 554 5154,,,,,,,,,,,,https://www.yello.ae/company/115045/javed-trading-shop,no_website
vehicle-services,Javid Akhtar Engineering Workshop - LLC,Dubai,Box No. 88533,+971 4 267 4564,+971 4 267 4564,+971 4 267 2455,,,,,,,,,,,,https://www.yello.ae/company/107340/javid-akhtar-engineering-workshop-llc,no_website
vehicle-services,Jawaharat Pakistan Used Auto Spare Parts Tr,Sharjah,P.O. Box: 33063,+971 6 543 2493,+971 6 543 2493,+971 6 543 2495,,,,,,,,,,,,https://www.yello.ae/company/324038/jawaharat-pakistan-used-auto-spare-parts-tr,no_website
vehicle-services,Jawaher Rent A Car,Dubai,"ICI-Greece L02, Shop No. 08A P.O. Box 112543",+971 4 447 0446,+971 4 447 0446 | +971 50 848 4948,+971 4 447 0445,,,,,,,,,,,,https://www.yello.ae/company/241137/jawaher-rent-a-car,no_website
vehicle-services,Jaweed Akhtar Garage,Al Ain,,+971 3 721 2394,+971 3 721 2394,,,,,,,,,,,,,https://www.yello.ae/company/111625/jaweed-akhtar-garage,no_website
vehicle-services,"Jccp - Japan Cooperation Center, Petroleum",Abu Dhabi,,+971 2 627 4410,+971 2 627 4410,+971 2 626 2166,,,,,,,,,,,,https://www.yello.ae/company/114142/jccp-japan-cooperation-center-petroleum,no_website
vehicle-services,Jebel Ali Cement,,P.O. Box: 52985,9718845550,9718845550,8845763,,,,,,,,,,,,https://www.yello.ae/company/296199/jebel-ali-cement,no_website
vehicle-services,Jihad Auto Repair Workshop L L C,Abu Dhabi,,+971 2 554 7720,+971 2 554 7720,+971 2 642 3389,,,,,,,,,,,,https://www.yello.ae/company/111603/jihad-auto-repair-workshop-l-l-c,no_website
vehicle-services,Jini Auto Spare Parts Company LLC,Sharjah,"BMW Road, Industrial Area 2, P.O. Box: 4325",+971 6 533 7552,+971 6 533 7552,+971 6 533 1828,,,,,,,,,,,,https://www.yello.ae/company/319945/jini-auto-spare-parts-company-llc,no_website
vehicle-services,Jisir Al Maqta Auto Workshop,Abu Dhabi,"M 7, Mussafah, P.O. Box: 9579",+971 2 555 9647,+971 2 555 9647,+971 2 555 9649,,,,,,,,,,,,https://www.yello.ae/company/341143/jisir-al-maqta-auto-workshop,no_website
vehicle-services,John Auto Spare Parts Company LLC,Sharjah,"Near Mukhtar Bakery, King Faisal Road, P.O. Box: 3602",+971 6 532 6340,+971 6 532 6340,+971 6 532 6341,,,,,,,,,,,,https://www.yello.ae/company/324039/john-auto-spare-parts-company-llc,no_website
vehicle-services,Jordan Modern Auto Repair Garage,Al Ain,,+971 3 721 3373,+971 3 721 3373,,,,,,,,,,,,,https://www.yello.ae/company/110937/jordan-modern-auto-repair-garage,no_website
vehicle-services,Jordan Modern Garage,Al Ain,Industrial Area,+971 3 721 3373,+971 3 721 3373,,,,,,,,,,,,,https://www.yello.ae/company/114891/jordan-modern-garage,no_website
vehicle-services,Jordan Spare Part Co,Al Ain,,+971 3 722 0900,+971 3 722 0900,+971 3 722 0800,,,,,,,,,,,,https://www.yello.ae/company/324040/jordan-spare-part-co,no_website
vehicle-services,Joyce Auto Works,Sharjah,,+971 6 533 6271,+971 6 533 6271,+971 6 533 6707,,,,,,,,,,,,https://www.yello.ae/company/113889/joyce-auto-works,no_website
vehicle-services,Jubaili Bros. (s.a.l),Jebel Ali Free Zone (JAFZ),Box No. 16520,8835424,8835424,8835425,,,,,,,,,,,,https://www.yello.ae/company/68662/jubaili-bros-sal,no_website
vehicle-services,Juma Al Azizi Garage,Al Ain,,+971 3 721 3309,+971 3 721 3309,,,,,,,,,,,,,https://www.yello.ae/company/110675/juma-al-azizi-garage,no_website
vehicle-services,Juma Al Majid Est. Garage - Branch,Al Ain,,+971 3 721 1300,+971 3 721 1300,+971 3 721 6186,,,,,,,,,,,,https://www.yello.ae/company/110580/juma-al-majid-est-garage-branch,no_website
vehicle-services,Jumairah Car Repair,Dubai,P.O. Box: 6101,+971 4 333 6530,+971 4 333 6530,+971 4 333 6939,,,,,,,,,,,,https://www.yello.ae/company/324877/jumairah-car-repair,no_website
vehicle-services,Jumeira Parking,Dubai,,+971 4 333 2228,+971 4 333 2228,+971 4 333 2227,,,,,,,,,,,,https://www.yello.ae/company/111916/jumeira-parking,no_website
vehicle-services,Jupiter Star Electromechanical Works LLC,,"Warehouse 81, Near Ramla S/M, DIP, Jebel Ali, P.O. Box: 113173",+971 4 884 8456,+971 4 884 8456,+971 4 884 8457,,,,,,,,5.0,1,,,https://www.yello.ae/company/325125/jupiter-star-electromechanical-works-llc,no_website
vehicle-services,K B R,Dubai,"3rd &amp; 4th Floors, Rimco Investments Building EIB02, Abdullah Omran Taryam St, Dubai Internet City",+971 4 313 7444,+971 4 313 7444,+971 4 331 1812,https://www.kbr.com/en,,,https://www.linkedin.com/company/kbr-inc/,https://www.facebook.com/KBRincorporated/,https://www.instagram.com/kbr.inc/,,,,25.1012372,55.1677019,https://www.yello.ae/company/328731/k-b-r,no_email_found
vehicle-services,K M Garage,Dubai,,+971 4 285 1193,+971 4 285 1193,+971 4 285 7809,,,,,,,,,,,,https://www.yello.ae/company/113922/k-m-garage,no_website
vehicle-services,K T K Germany GmbH,Ajman,3754,+971 6 740 7376,+971 6 740 7376,+971 6 740 8423,,,,,,,,,,,,https://www.yello.ae/company/27049/k-t-k-germany-gmbh,no_website
vehicle-services,KALAHARI GENERAL TRANSPORTING,Abu Dhabi,5299,6734245,6734245,6734249,,,,,,,,,,,,https://www.yello.ae/company/26767/kalahari-general-transporting,no_website
vehicle-services,KAMAL AUTOMOBILE WORK SHOP,Abu Dhabi,Po Box 8392,+971 2 555 3645,+971 2 555 3645,+971 2 555 3645,,,,,,,,,,,,https://www.yello.ae/company/241488/kamal-automobile-work-shop,no_website
vehicle-services,KANDLE OILFIELD PRODUCTS INC.,Jebel Ali Free Zone (JAFZ),Box No. 261185,8818301,8818301,8818004,,,,,,,,,,,,https://www.yello.ae/company/71777/kandle-oilfield-products-inc,no_website
vehicle-services,KANRENT LLC,Dubai,Box No. 290,3400407,3400407,3472056,,,,,,,,,,,,https://www.yello.ae/company/63435/kanrent-l-l-c,no_website
vehicle-services,KAREEM AUTOMOBILE SHOWROOM,Abu Dhabi,7318,4454606,4454606,4454767,,,,,,,,,,,,https://www.yello.ae/company/26776/kareem-automobile-showroom,no_website
vehicle-services,KHALED GARAGE,Fujairah,Po Box 630,+971 9 222 4161,+971 9 222 4161,,,,,,,,,,,,,https://www.yello.ae/company/241676/khaled-garage,no_website
vehicle-services,KHALID AL MUHAIRI GARAGE,Dubai,Box No. 71479,3232245,3232245,3232212,,,,,,,,,,,,https://www.yello.ae/company/50826/khalid-al-muhairi-garage,no_website
vehicle-services,KHALIFA SAEED AL GAIZI GENERAL TRADING,Dubai,"Near Casablanca Hotel, Nasr Sq, Deira, P.O. Box: 5110",+971 4 222 4716,+971 4 222 4716,+971 4 228 6648,,,,,,,,,,,,https://www.yello.ae/company/241857/khalifa-saeed-al-gaizi-general-trading,no_website
vehicle-services,KHAMIS AL MANSOURY ESTABLISHMENT,Abu Dhabi,4870,5552599,5552599,6722248,,,,,,,,,,,,https://www.yello.ae/company/26853/khamis-al-mansoury-establishment,no_website
vehicle-services,KHONJI BROTHERS SERVICES,Abu Dhabi,P.O. Box: 5226,+971(2)345990,+971(2)345990,+971(2)344558,,,,,,,,,,,,https://www.yello.ae/company/302894/khonji-brothers-services,no_website
vehicle-services,KHYBER ALI AUTO SPARE PARTS TRADING COMPANY L.L.C.,Dubai,"Near Sochi Hotel, Yousuf Baker Road, Deira, P.O. Box: 40255",+971 4 224 8820,+971 4 224 8820,+971 4 224 8820 +971 4 224 8821,,,,,,,,,,,,https://www.yello.ae/company/241985/khyber-ali-auto-spare-parts-trading-company-llc,no_website
vehicle-services,KNOWLEDGE BUS RENTAL,Dubai,Po Box 86560,+971 4 273 0180,+971 4 273 0180,+971 4 273 0180,,,,,,,,,,,,https://www.yello.ae/company/242066/knowledge-bus-rental,no_website
vehicle-services,KTK GERMANY,Ajman,"P.O. Box: 3754, AJMAN U A E",+971 6 740 7376,+971 6 740 7376,+971 6 740 8423,,,,,,,,,,,,https://www.yello.ae/company/296505/ktk-germany,no_website
vehicle-services,KUNJITA SALES &amp; MARKETING . CO LLC,Dubai,Box No. 25793,2720252,2720252,3518954,,,,,,,,,,,,https://www.yello.ae/company/88153/kunjita-salesmarketingco-llc,no_website
vehicle-services,Kaddas Heavy Machinery Parts Company W.l.l.,Abu Dhabi,"M 7, Mussafah, P.O. Box: 28678",+971 2 554 2433,+971 2 554 2433,+971 2 554 2433 +971 2 554 2518,,,,,,,,,,,,https://www.yello.ae/company/241420/kaddas-heavy-machinery-parts-company-wll,no_website
vehicle-services,Kaissi Auto Svce,Dubai,,+971 4 266 2756,+971 4 266 2756,+971 4 266 2758,,,,,,,,,,,,https://www.yello.ae/company/115101/kaissi-auto-svce,no_website
vehicle-services,Kalat Al Jaheli Garage,Al Ain,Industrial Area,+971 3 721 2387,+971 3 721 2387,,,,,,,,,,,,,https://www.yello.ae/company/341144/kalat-al-jaheli-garage,no_website
vehicle-services,Kaleem Mech Works Company LLC,Abu Dhabi,"Mussafah 8, P.O. Box: 5086",+971 2 554 0240,+971 2 554 0240,+971 2 554 0340,,,,,,,,,,,,https://www.yello.ae/company/320132/kaleem-mech-works-company-llc,no_website
vehicle-services,Kaleem Mechanical Works Company,Abu Dhabi,Mussafah M-8,+971 2 554 0240,+971 2 554 0240 | +971 50 131 4272,+971 2 554 0340,,,,,,,,,,24.3809964930882,54.5133619318949,https://www.yello.ae/company/111365/kaleem-mechanical-works-company,no_website
vehicle-services,Kanas Group,Ajman,"412-C, B1 Building, Ajman Free Zone Authority",+971 55 804 5855,+971 55 804 5855 | +971 55 503 6871,,http://www.kanasgroup.org/,,,,,,,,,25.4194388415085,55.4527308107299,https://www.yello.ae/company/351723/kanas-group,dns_dead
vehicle-services,Karkuk Used Cars &amp; Spare Parts Trdg LLC,Sharjah,P.O. Box: 62409,+971 6 543 2778,+971 6 543 2778,+971 6 543 2774,,,,,,,,,,,,https://www.yello.ae/company/324044/karkuk-used-carsspare-parts-trdg-llc,no_website
vehicle-services,Kaurtoba Services,Ajman,,+971 6 744 9541,+971 6 744 9541,+971 6 742 5671,,,,,,,,,,,,https://www.yello.ae/company/114626/kaurtoba-services,no_website
vehicle-services,Kayrol Fzco,Dubai,Jebel Ali,+971 4 882 3856,+971 4 882 3856,+971 4 882 3854,,,,,,,,,,,,https://www.yello.ae/company/108845/kayrol-fzco,no_website
vehicle-services,Kemix FZE,Sharjah,"Plot P4-07, SAIF Zone, P.O. Box: 9269",+971 6 557 4428,+971 6 557 4428,+971 6 557 4429,,,,,,,,,,,,https://www.yello.ae/company/319946/kemix-fze,no_website
vehicle-services,Kenya Auto Acc Spare Parts Tr LLC,Sharjah,"Near Sharjah College, Indl Area 8, P.O. Box: 34973",+971 6 531 7130,+971 6 531 7130,+971 6 531 7334,,,,,,,,,,,,https://www.yello.ae/company/324045/kenya-auto-acc-spare-parts-tr-llc,no_website
vehicle-services,Khald Aubeed Mohamad Cars Repairing Garage,Al Ain,,+971 3 721 6865,+971 3 721 6865,,,,,,,,,,,,,https://www.yello.ae/company/110625/khald-aubeed-mohamad-cars-repairing-garage,no_website
vehicle-services,"Khaled Al Eisaei Auto Painting, Tinsmithing And Repair Garage",Al Ain,,+971 3 721 2732,+971 3 721 2732,,,,,,,,,,,,,https://www.yello.ae/company/110940/khaled-al-eisaei-auto-painting-tinsmithing-and-repair-garage,no_website
vehicle-services,Khaled Garage &amp; Svce Station,Sharjah,Dhaid,+971 6 882 7207,+971 6 882 7207,+971 6 882 7743,,,,,,,,,,,,https://www.yello.ae/company/114185/khaled-garagesvce-station,no_website
vehicle-services,Khaled Khan Car Repairs Garage,Al Ain,,+971 3 722 3421,+971 3 722 3421,,,,,,,,,,,,,https://www.yello.ae/company/111708/khaled-khan-car-repairs-garage,no_website
vehicle-services,Khaleeji 18 Rent A Car,Abu Dhabi,"C-41, M9, SHABIYA - MUSAFFAH, ABU DHABI - UAE",+971 55 957 3100,+971 55 957 3100 | +971 50 672 0565,,,,,,,,,1.0,1,24.3342227471484,54.5342177152634,https://www.yello.ae/company/355002/khaleeji-18-rent-a-car,no_website
vehicle-services,Khalfan Mubarak Electro Motor Rewinding,Al Ain,"9th Street, Sanaiya, P.O. Box: 98248",+971 3 721 3735,+971 3 721 3735,+971 3 721 9873,,,,,,,,,,,,https://www.yello.ae/company/325126/khalfan-mubarak-electro-motor-rewinding,no_website
vehicle-services,Khalfan Mubaras Al Khaimah Electro Motor Rewinding Shop,Al Ain,,+971 3 721 3735,+971 3 721 3735,,,,,,,,,,,,,https://www.yello.ae/company/113396/khalfan-mubaras-al-khaimah-electro-motor-rewinding-shop,no_website
vehicle-services,Khalfan Truks Trading,Dubai,Box No. 6471,3331441,3331441,3331604,,,,,,,,,,,,https://www.yello.ae/company/68666/khalfan-truks-trading,no_website
vehicle-services,Khalid Al Saleh Trading Establishment,Sharjah,"13th Floor, Crystal Tower, Behind KFC, Buhairah Corniche, P.O. Box: 39380",+971 6 574 9909,+971 6 574 9909,+971 6 574 5696,,,,,,,,,,,,https://www.yello.ae/company/333001/khalid-al-saleh-trading-establishment,no_website
vehicle-services,Khalid Amin Tyre Trading Establishment,Sharjah,"Double Cola Road, Industrial Area 4, P.O. Box: 522",+971 6 532 0010,+971 6 532 0010,+971 6 533 0798,,,,,,,,,,,,https://www.yello.ae/company/324419/khalid-amin-tyre-trading-establishment,no_website
vehicle-services,Khalifa Abdulla Al Shamisi Auto Mechanical Garage,Al Ain,,+971 3 721 4927,+971 3 721 4927,,,,,,,,,,,,,https://www.yello.ae/company/111348/khalifa-abdulla-al-shamisi-auto-mechanical-garage,no_website
vehicle-services,Khalifa Al Sayoud Auto Repair Garage,Al Ain,,+971 3 735 6343,+971 3 735 6343,,,,,,,,,,,,,https://www.yello.ae/company/111280/khalifa-al-sayoud-auto-repair-garage,no_website
vehicle-services,Khalifa Saif Garage,Ajman,"New Industrial Area, P.O. Box: 9268",+971 50 765 8790,+971 50 765 8790,,,,,,,,,,,,,https://www.yello.ae/company/341145/khalifa-saif-garage,no_website
vehicle-services,Khamis Saeed Khamis Car -Repair Garage .,Al Ain,,+971 3 721 2814,+971 3 721 2814,,,,,,,,,,,,,https://www.yello.ae/company/111367/khamis-saeed-khamis-car-repair-garage-,no_website
vehicle-services,Khamis Saif Air Conditione Repairs,Abu Dhabi,,+971 2 562 1298,+971 2 562 1298,+971 2 562 0123,,,,,,,,,,,,https://www.yello.ae/company/114396/khamis-saif-air-conditione-repairs,no_website
vehicle-services,Khat Al Sura Garage,Al Ain,,+971 3 721 8127,+971 3 721 8127,,,,,,,,,,,,,https://www.yello.ae/company/111343/khat-al-sura-garage,no_website
vehicle-services,Khawaja &amp; Sandouka Trdg Co LLC,Dubai,P.O Box 23487,+971 4 347 7987,+971 4 347 7987,+971 4 347 7876,,,,,,,,,,,,https://www.yello.ae/company/281414/khawajasandouka-trdg-co-llc,no_website
vehicle-services,Khoory Automobile Svce Centre,Dubai,,+971 4 285 2248,+971 4 285 2248,+971 4 285 4283,,,,,,,,,,,,https://www.yello.ae/company/112397/khoory-automobile-svce-centre,no_website
vehicle-services,Khurshid Transport,Dubai,Alqouz 2,+971 52 737 3947,+971 52 737 3947 | +971 54 306 1695,,https://uaepickupservices.com/,,,,,,,,,25.186948641516512,55.274498098765115,https://www.yello.ae/company/374546/khurshid-transport,dns_dead
